Week,Agent_ID,Strategy,Memory_Length,Risk_Tolerance,A_weighted,Decision,Actual_Attendance
7,32,Average,2,55,26.2,Go,85
7,33,Pessimist,3,58,50.8,Stay,85
7,34,Average,4,67,62.0,Go,85
7,35,Optimist,4,60,62.0,Stay,85
7,36,Optimist,2,51,26.2,Go,85
7,37,Pessimist,3,58,50.8,Stay,85
7,38,Optimist,2,68,26.2,Go,85
7,39,Average,3,56,50.8,Go,85
7,40,Average,3,62,50.8,Go,85
7,41,Average,3,54,50.8,Go,85
7,42,Pessimist,2,57,26.2,Stay,85
7,43,Average,4,67,62.0,Go,85
7,44,Pessimist,4,68,62.0,Stay,85
7,45,Pessimist,4,62,62.0,Stay,85
7,46,Pessimist,2,54,26.2,Stay,85
7,47,Average,3,52,50.8,Go,85
7,48,Optimist,2,54,26.2,Go,85
7,49,Average,2,75,26.2,Go,85
7,50,Average,3,69,50.8,Go,85
7,51,Optimist,3,62,50.8,Go,85
7,52,Average,3,66,50.8,Go,85
7,53,Pessimist,4,50,62.0,Stay,85
7,54,Average,4,53,62.0,Stay,85
7,55,Average,4,74,62.0,Go,85
7,56,Pessimist,4,60,62.0,Stay,85
7,57,Optimist,3,63,50.8,Go,85
7,58,Optimist,3,50,50.8,Stay,85
7,59,Average,4,58,62.0,Stay,85
7,60,Average,2,66,26.2,Go,85
7,61,Optimist,4,59,62.0,Stay,85
7,62,Average,4,69,62.0,Go,85
7,63,Optimist,2,61,26.2,Go,85
7,64,Optimist,4,74,62.0,Go,85
7,65,Average,2,69,26.2,Go,85
7,66,Pessimist,3,50,50.8,Stay,85
7,67,Optimist,3,75,50.8,Go,85
7,68,Pessimist,2,51,26.2,Stay,85
7,69,Optimist,4,52,62.0,Stay,85
7,70,Optimist,4,65,62.0,Go,85
7,71,Optimist,4,74,62.0,Go,85
7,72,Optimist,2,71,26.2,Go,85
7,73,Pessimist,4,55,62.0,Stay,85
7,74,Pessimist,4,69,62.0,Stay,85
7,75,Pessimist,2,67,26.2,Stay,85
7,76,Average,4,56,62.0,Stay,85
7,77,Average,3,62,50.8,Go,85
7,78,Average,4,61,62.0,Stay,85
7,79,Pessimist,4,64,62.0,Stay,85
7,80,Optimist,2,57,26.2,Go,85
7,81,Optimist,3,50,50.8,Stay,85
7,82,Average,4,57,62.0,Stay,85
7,83,Average,2,50,26.2,Go,85
7,84,Optimist,4,70,62.0,Go,85
7,85,Optimist,2,52,26.2,Go,85
7,86,Optimist,3,52,50.8,Go,85
7,87,Average,2,58,26.2,Go,85
7,88,Average,3,56,50.8,Go,85
7,89,Average,2,73,26.2,Go,85
7,90,Average,4,65,62.0,Go,85
7,91,Optimist,3,75,50.8,Go,85
7,92,Pessimist,2,53,26.2,Stay,85
7,93,Optimist,4,63,62.0,Go,85
7,94,Pessimist,3,63,50.8,Stay,85
7,95,Pessimist,4,51,62.0,Stay,85
7,96,Average,4,70,62.0,Go,85
7,97,Optimist,2,62,26.2,Go,85
7,98,Average,3,75,50.8,Go,85
7,99,Optimist,2,56,26.2,Go,85
8,0,Average,2,50,80.5,Stay,70
8,1,Average,3,57,40.0,Go,70
8,2,Optimist,2,73,80.5,Stay,70
8,3,Optimist,4,73,51.1,Go,70
8,4,Average,2,68,80.5,Stay,70
8,5,Pessimist,2,50,80.5,Stay,70
8,6,Optimist,2,57,80.5,Stay,70
8,7,Average,4,50,51.1,Stay,70
8,8,Average,2,72,80.5,Stay,70
8,9,Average,4,67,51.1,Go,70
8,10,Pessimist,2,64,80.5,Stay,70
8,11,Average,3,75,40.0,Go,70
8,12,Optimist,2,72,80.5,Stay,70
8,13,Pessimist,3,58,40.0,Stay,70
8,14,Optimist,2,74,80.5,Stay,70
8,15,Pessimist,2,52,80.5,Stay,70
8,16,Pessimist,2,61,80.5,Stay,70
8,17,Pessimist,4,58,51.1,Stay,70
8,18,Optimist,4,64,51.1,Go,70
8,19,Average,2,62,80.5,Stay,70
8,20,Optimist,4,59,51.1,Go,70
8,21,Average,4,61,51.1,Go,70
8,22,Average,2,72,80.5,Stay,70
8,23,Optimist,2,71,80.5,Stay,70
8,24,Optimist,3,52,40.0,Go,70
8,25,Optimist,2,62,80.5,Stay,70
8,26,Pessimist,3,70,40.0,Stay,70
8,27,Pessimist,2,61,80.5,Stay,70
8,28,Pessimist,2,71,80.5,Stay,70
8,29,Pessimist,4,71,51.1,Stay,70
8,30,Average,2,69,80.5,Stay,70
8,31,Average,2,67,80.5,Stay,70
8,32,Average,2,55,80.5,Stay,70
8,33,Pessimist,3,58,40.0,Stay,70
8,34,Average,4,67,51.1,Go,70
8,35,Optimist,4,60,51.1,Go,70
8,36,Optimist,2,51,80.5,Stay,70
8,37,Pessimist,3,58,40.0,Stay,70
8,38,Optimist,2,68,80.5,Stay,70
8,39,Average,3,56,40.0,Go,70
8,40,Average,3,62,40.0,Go,70
8,41,Average,3,54,40.0,Go,70
8,42,Pessimist,2,57,80.5,Stay,70
8,43,Average,4,67,51.1,Go,70
8,44,Pessimist,4,68,51.1,Stay,70
8,45,Pessimist,4,62,51.1,Stay,70
8,46,Pessimist,2,54,80.5,Stay,70
8,47,Average,3,52,40.0,Go,70
8,48,Optimist,2,54,80.5,Stay,70
8,49,Average,2,75,80.5,Stay,70
8,50,Average,3,69,40.0,Go,70
8,51,Optimist,3,62,40.0,Go,70
8,52,Average,3,66,40.0,Go,70
8,53,Pessimist,4,50,51.1,Stay,70
8,54,Average,4,53,51.1,Go,70
8,55,Average,4,74,51.1,Go,70
8,56,Pessimist,4,60,51.1,Stay,70
8,57,Optimist,3,63,40.0,Go,70
8,58,Optimist,3,50,40.0,Go,70
8,59,Average,4,58,51.1,Go,70
8,60,Average,2,66,80.5,Stay,70
8,61,Optimist,4,59,51.1,Go,70
8,62,Average,4,69,51.1,Go,70
8,63,Optimist,2,61,80.5,Stay,70
8,64,Optimist,4,74,51.1,Go,70
8,65,Average,2,69,80.5,Stay,70
8,66,Pessimist,3,50,40.0,Stay,70
8,67,Optimist,3,75,40.0,Go,70
8,68,Pessimist,2,51,80.5,Stay,70
8,69,Optimist,4,52,51.1,Go,70
8,70,Optimist,4,65,51.1,Go,70
8,71,Optimist,4,74,51.1,Go,70
8,72,Optimist,2,71,80.5,Stay,70
8,73,Pessimist,4,55,51.1,Stay,70
8,74,Pessimist,4,69,51.1,Stay,70
8,75,Pessimist,2,67,80.5,Stay,70
8,76,Average,4,56,51.1,Go,70
8,77,Average,3,62,40.0,Go,70
8,78,Average,4,61,51.1,Go,70
8,79,Pessimist,4,64,51.1,Stay,70
8,80,Optimist,2,57,80.5,Stay,70
8,81,Optimist,3,50,40.0,Go,70
8,82,Average,4,57,51.1,Go,70
8,83,Average,2,50,80.5,Stay,70
8,84,Optimist,4,70,51.1,Go,70
8,85,Optimist,2,52,80.5,Stay,70
8,86,Optimist,3,52,40.0,Go,70
8,87,Average,2,58,80.5,Stay,70
8,88,Average,3,56,40.0,Go,70
8,89,Average,2,73,80.5,Stay,70
8,90,Average,4,65,51.1,Go,70
8,91,Optimist,3,75,40.0,Go,70
8,92,Pessimist,2,53,80.5,Stay,70
8,93,Optimist,4,63,51.1,Go,70
8,94,Pessimist,3,63,40.0,Stay,70
8,95,Pessimist,4,51,51.1,Stay,70
8,96,Average,4,70,51.1,Go,70
8,97,Optimist,2,62,80.5,Stay,70
8,98,Average,3,75,40.0,Go,70
8,99,Optimist,2,56,80.5,Stay,70
9,0,Average,2,50,60.4,Stay,38
9,1,Average,3,57,71.1,Stay,38
9,2,Optimist,2,73,60.4,Go,38
9,3,Optimist,4,73,43.7,Go,38
9,4,Average,2,68,60.4,Go,38
9,5,Pessimist,2,50,60.4,Stay,38
9,6,Optimist,2,57,60.4,Stay,38
9,7,Average,4,50,43.7,Go,38
9,8,Average,2,72,60.4,Go,38
9,9,Average,4,67,43.7,Go,38
9,10,Pessimist,2,64,60.4,Go,38
9,11,Average,3,75,71.1,Go,38
9,12,Optimist,2,72,60.4,Go,38
9,13,Pessimist,3,58,71.1,Stay,38
9,14,Optimist,2,74,60.4,Go,38
9,15,Pessimist,2,52,60.4,Stay,38
9,16,Pessimist,2,61,60.4,Go,38
9,17,Pessimist,4,58,43.7,Go,38
9,18,Optimist,4,64,43.7,Go,38
9,19,Average,2,62,60.4,Go,38
9,20,Optimist,4,59,43.7,Go,38
9,21,Average,4,61,43.7,Go,38
9,22,Average,2,72,60.4,Go,38
9,23,Optimist,2,71,60.4,Go,38
9,24,Optimist,3,52,71.1,Stay,38
9,25,Optimist,2,62,60.4,Go,38
9,26,Pessimist,3,70,71.1,Stay,38
9,27,Pessimist,2,61,60.4,Go,38
9,28,Pessimist,2,71,60.4,Go,38
9,29,Pessimist,4,71,43.7,Go,38
9,30,Average,2,69,60.4,Go,38
9,31,Average,2,67,60.4,Go,38
9,32,Average,2,55,60.4,Stay,38
9,33,Pessimist,3,58,71.1,Stay,38
9,34,Average,4,67,43.7,Go,38
9,35,Optimist,4,60,43.7,Go,38
9,36,Optimist,2,51,60.4,Stay,38
9,37,Pessimist,3,58,71.1,Stay,38
9,38,Optimist,2,68,60.4,Go,38
9,39,Average,3,56,71.1,Stay,38
9,40,Average,3,62,71.1,Stay,38
9,41,Average,3,54,71.1,Stay,38
9,42,Pessimist,2,57,60.4,Stay,38
9,43,Average,4,67,43.7,Go,38
9,44,Pessimist,4,68,43.7,Go,38
9,45,Pessimist,4,62,43.7,Go,38
9,46,Pessimist,2,54,60.4,Stay,38
9,47,Average,3,52,71.1,Stay,38
9,48,Optimist,2,54,60.4,Stay,38
9,49,Average,2,75,60.4,Go,38
9,50,Average,3,69,71.1,Stay,38
9,51,Optimist,3,62,71.1,Stay,38
9,52,Average,3,66,71.1,Stay,38
9,53,Pessimist,4,50,43.7,Go,38
9,54,Average,4,53,43.7,Go,38
9,55,Average,4,74,43.7,Go,38
9,56,Pessimist,4,60,43.7,Go,38
9,57,Optimist,3,63,71.1,Stay,38
9,58,Optimist,3,50,71.1,Stay,38
9,59,Average,4,58,43.7,Go,38
9,60,Average,2,66,60.4,Go,38
9,61,Optimist,4,59,43.7,Go,38
9,62,Average,4,69,43.7,Go,38
9,63,Optimist,2,61,60.4,Go,38
9,64,Optimist,4,74,43.7,Go,38
9,65,Average,2,69,60.4,Go,38
9,66,Pessimist,3,50,71.1,Stay,38
9,67,Optimist,3,75,71.1,Go,38
9,68,Pessimist,2,51,60.4,Stay,38
9,69,Optimist,4,52,43.7,Go,38
9,70,Optimist,4,65,43.7,Go,38
9,71,Optimist,4,74,43.7,Go,38
9,72,Optimist,2,71,60.4,Go,38
9,73,Pessimist,4,55,43.7,Go,38
9,74,Pessimist,4,69,43.7,Go,38
9,75,Pessimist,2,67,60.4,Go,38
9,76,Average,4,56,43.7,Go,38
9,77,Average,3,62,71.1,Stay,38
9,78,Average,4,61,43.7,Go,38
9,79,Pessimist,4,64,43.7,Go,38
9,80,Optimist,2,57,60.4,Stay,38
9,81,Optimist,3,50,71.1,Stay,38
9,82,Average,4,57,43.7,Go,38
9,83,Average,2,50,60.4,Stay,38
9,84,Optimist,4,70,43.7,Go,38
9,85,Optimist,2,52,60.4,Stay,38
9,86,Optimist,3,52,71.1,Stay,38
9,87,Average,2,58,60.4,Stay,38
9,88,Average,3,56,71.1,Stay,38
9,89,Average,2,73,60.4,Go,38
9,90,Average,4,65,43.7,Go,38
9,91,Optimist,3,75,71.1,Go,38
9,92,Pessimist,2,53,60.4,Stay,38
9,93,Optimist,4,63,43.7,Go,38
9,94,Pessimist,3,63,71.1,Stay,38
9,95,Pessimist,4,51,43.7,Go,38
9,96,Average,4,70,43.7,Go,38
9,97,Optimist,2,62,60.4,Go,38
9,98,Average,3,75,71.1,Go,38
9,99,Optimist,2,56,60.4,Stay,38
10,0,Average,2,50,51.8,Stay,84
10,1,Average,3,57,63.2,Stay,84
10,2,Optimist,2,73,51.8,Go,84
10,3,Optimist,4,73,71.0,Go,84
10,4,Average,2,68,51.8,Go,84
10,5,Pessimist,2,50,51.8,Stay,84
10,6,Optimist,2,57,51.8,Go,84
10,7,Average,4,50,71.0,Stay,84
10,8,Average,2,72,51.8,Go,84
10,9,Average,4,67,71.0,Stay,84
10,10,Pessimist,2,64,51.8,Stay,84
10,11,Average,3,75,63.2,Go,84
10,12,Optimist,2,72,51.8,Go,84
10,13,Pessimist,3,58,63.2,Stay,84
10,14,Optimist,2,74,51.8,Go,84
10,15,Pessimist,2,52,51.8,Stay,84
10,16,Pessimist,2,61,51.8,Stay,84
10,17,Pessimist,4,58,71.0,Stay,84
10,18,Optimist,4,64,71.0,Stay,84
10,19,Average,2,62,51.8,Go,84
10,20,Optimist,4,59,71.0,Stay,84
10,21,Average,4,61,71.0,Stay,84
10,22,Average,2,72,51.8,Go,84
10,23,Optimist,2,71,51.8,Go,84
10,24,Optimist,3,52,63.2,Stay,84
10,25,Optimist,2,62,51.8,Go,84
10,26,Pessimist,3,70,63.2,Stay,84
10,27,Pessimist,2,61,51.8,Stay,84
10,28,Pessimist,2,71,51.8,Stay,84
10,29,Pessimist,4,71,71.0,Stay,84
10,30,Average,2,69,51.8,Go,84
10,31,Average,2,67,51.8,Go,84
10,32,Average,2,55,51.8,Go,84
10,33,Pessimist,3,58,63.2,Stay,84
10,34,Average,4,67,71.0,Stay,84
10,35,Optimist,4,60,71.0,Stay,84
10,36,Optimist,2,51,51.8,Stay,84
10,37,Pessimist,3,58,63.2,Stay,84
10,38,Optimist,2,68,51.8,Go,84
10,39,Average,3,56,63.2,Stay,84
10,40,Average,3,62,63.2,Stay,84
10,41,Average,3,54,63.2,Stay,84
10,42,Pessimist,2,57,51.8,Stay,84
10,43,Average,4,67,71.0,Stay,84
10,44,Pessimist,4,68,71.0,Stay,84
10,45,Pessimist,4,62,71.0,Stay,84
10,46,Pessimist,2,54,51.8,Stay,84
10,47,Average,3,52,63.2,Stay,84
10,48,Optimist,2,54,51.8,Go,84
10,49,Average,2,75,51.8,Go,84
10,50,Average,3,69,63.2,Go,84
10,51,Optimist,3,62,63.2,Stay,84
10,52,Average,3,66,63.2,Go,84
10,53,Pessimist,4,50,71.0,Stay,84
10,54,Average,4,53,71.0,Stay,84
10,55,Average,4,74,71.0,Go,84
10,56,Pessimist,4,60,71.0,Stay,84
10,57,Optimist,3,63,63.2,Stay,84
10,58,Optimist,3,50,63.2,Stay,84
10,59,Average,4,58,71.0,Stay,84
10,60,Average,2,66,51.8,Go,84
10,61,Optimist,4,59,71.0,Stay,84
10,62,Average,4,69,71.0,Stay,84
10,63,Optimist,2,61,51.8,Go,84
10,64,Optimist,4,74,71.0,Go,84
10,65,Average,2,69,51.8,Go,84
10,66,Pessimist,3,50,63.2,Stay,84
10,67,Optimist,3,75,63.2,Go,84
10,68,Pessimist,2,51,51.8,Stay,84
10,69,Optimist,4,52,71.0,Stay,84
10,70,Optimist,4,65,71.0,Stay,84
10,71,Optimist,4,74,71.0,Go,84
10,72,Optimist,2,71,51.8,Go,84
10,73,Pessimist,4,55,71.0,Stay,84
10,74,Pessimist,4,69,71.0,Stay,84
10,75,Pessimist,2,67,51.8,Stay,84
10,76,Average,4,56,71.0,Stay,84
10,77,Average,3,62,63.2,Stay,84
10,78,Average,4,61,71.0,Stay,84
10,79,Pessimist,4,64,71.0,Stay,84
10,80,Optimist,2,57,51.8,Go,84
10,81,Optimist,3,50,63.2,Stay,84
10,82,Average,4,57,71.0,Stay,84
10,83,Average,2,50,51.8,Stay,84
10,84,Optimist,4,70,71.0,Stay,84
10,85,Optimist,2,52,51.8,Go,84
10,86,Optimist,3,52,63.2,Stay,84
10,87,Average,2,58,51.8,Go,84
10,88,Average,3,56,63.2,Stay,84
10,89,Average,2,73,51.8,Go,84
10,90,Average,4,65,71.0,Stay,84
10,91,Optimist,3,75,63.2,Go,84
10,92,Pessimist,2,53,51.8,Stay,84
10,93,Optimist,4,63,71.0,Stay,84
10,94,Pessimist,3,63,63.2,Stay,84
10,95,Pessimist,4,51,71.0,Stay,84
10,96,Average,4,70,71.0,Stay,84
10,97,Optimist,2,62,51.8,Go,84
10,98,Average,3,75,63.2,Go,84
10,99,Optimist,2,56,51.8,Go,84
11,0,Average,2,50,62.699999999999996,Stay,13
11,1,Average,3,57,46.8,Go,13
11,2,Optimist,2,73,62.699999999999996,Go,13
11,3,Optimist,4,73,57.5,Go,13
11,4,Average,2,68,62.699999999999996,Go,13
11,5,Pessimist,2,50,62.699999999999996,Stay,13
11,6,Optimist,2,57,62.699999999999996,Stay,13
11,7,Average,4,50,57.5,Stay,13
11,8,Average,2,72,62.699999999999996,Go,13
11,9,Average,4,67,57.5,Go,13
11,10,Pessimist,2,64,62.699999999999996,Go,13
11,11,Average,3,75,46.8,Go,13
11,12,Optimist,2,72,62.699999999999996,Go,13
11,13,Pessimist,3,58,46.8,Go,13
11,14,Optimist,2,74,62.699999999999996,Go,13
11,15,Pessimist,2,52,62.699999999999996,Stay,13
11,16,Pessimist,2,61,62.699999999999996,Stay,13
11,17,Pessimist,4,58,57.5,Go,13
11,18,Optimist,4,64,57.5,Go,13
11,19,Average,2,62,62.699999999999996,Stay,13
11,20,Optimist,4,59,57.5,Go,13
11,21,Average,4,61,57.5,Go,13
11,22,Average,2,72,62.699999999999996,Go,13
11,23,Optimist,2,71,62.699999999999996,Go,13
11,24,Optimist,3,52,46.8,Go,13
11,25,Optimist,2,62,62.699999999999996,Stay,13
11,26,Pessimist,3,70,46.8,Go,13
11,27,Pessimist,2,61,62.699999999999996,Stay,13
11,28,Pessimist,2,71,62.699999999999996,Go,13
11,29,Pessimist,4,71,57.5,Go,13
11,30,Average,2,69,62.699999999999996,Go,13
11,31,Average,2,67,62.699999999999996,Go,13
11,32,Average,2,55,62.699999999999996,Stay,13
11,33,Pessimist,3,58,46.8,Go,13
11,34,Average,4,67,57.5,Go,13
11,35,Optimist,4,60,57.5,Go,13
11,36,Optimist,2,51,62.699999999999996,Stay,13
11,37,Pessimist,3,58,46.8,Go,13
11,38,Optimist,2,68,62.699999999999996,Go,13
11,39,Average,3,56,46.8,Go,13
11,40,Average,3,62,46.8,Go,13
11,41,Average,3,54,46.8,Go,13
11,42,Pessimist,2,57,62.699999999999996,Stay,13
11,43,Average,4,67,57.5,Go,13
11,44,Pessimist,4,68,57.5,Go,13
11,45,Pessimist,4,62,57.5,Go,13
11,46,Pessimist,2,54,62.699999999999996,Stay,13
11,47,Average,3,52,46.8,Go,13
11,48,Optimist,2,54,62.699999999999996,Stay,13
11,49,Average,2,75,62.699999999999996,Go,13
11,50,Average,3,69,46.8,Go,13
11,51,Optimist,3,62,46.8,Go,13
11,52,Average,3,66,46.8,Go,13
11,53,Pessimist,4,50,57.5,Stay,13
11,54,Average,4,53,57.5,Stay,13
11,55,Average,4,74,57.5,Go,13
11,56,Pessimist,4,60,57.5,Go,13
11,57,Optimist,3,63,46.8,Go,13
11,58,Optimist,3,50,46.8,Go,13
11,59,Average,4,58,57.5,Go,13
11,60,Average,2,66,62.699999999999996,Go,13
11,61,Optimist,4,59,57.5,Go,13
11,62,Average,4,69,57.5,Go,13
11,63,Optimist,2,61,62.699999999999996,Stay,13
11,64,Optimist,4,74,57.5,Go,13
11,65,Average,2,69,62.699999999999996,Go,13
11,66,Pessimist,3,50,46.8,Go,13
11,67,Optimist,3,75,46.8,Go,13
11,68,Pessimist,2,51,62.699999999999996,Stay,13
11,69,Optimist,4,52,57.5,Stay,13
11,70,Optimist,4,65,57.5,Go,13
11,71,Optimist,4,74,57.5,Go,13
11,72,Optimist,2,71,62.699999999999996,Go,13
11,73,Pessimist,4,55,57.5,Stay,13
11,74,Pessimist,4,69,57.5,Go,13
11,75,Pessimist,2,67,62.699999999999996,Go,13
11,76,Average,4,56,57.5,Stay,13
11,77,Average,3,62,46.8,Go,13
11,78,Average,4,61,57.5,Go,13
11,79,Pessimist,4,64,57.5,Go,13
11,80,Optimist,2,57,62.699999999999996,Stay,13
11,81,Optimist,3,50,46.8,Go,13
11,82,Average,4,57,57.5,Stay,13
11,83,Average,2,50,62.699999999999996,Stay,13
11,84,Optimist,4,70,57.5,Go,13
11,85,Optimist,2,52,62.699999999999996,Stay,13
11,86,Optimist,3,52,46.8,Go,13
11,87,Average,2,58,62.699999999999996,Stay,13
11,88,Average,3,56,46.8,Go,13
11,89,Average,2,73,62.699999999999996,Go,13
11,90,Average,4,65,57.5,Go,13
11,91,Optimist,3,75,46.8,Go,13
11,92,Pessimist,2,53,62.699999999999996,Stay,13
11,93,Optimist,4,63,57.5,Go,13
11,94,Pessimist,3,63,46.8,Go,13
11,95,Pessimist,4,51,57.5,Stay,13
11,96,Average,4,70,57.5,Go,13
11,97,Optimist,2,62,62.699999999999996,Stay,13
11,98,Average,3,75,46.8,Go,13
11,99,Optimist,2,56,62.699999999999996,Stay,13
12,0,Average,2,50,14.2,Go,17
12,1,Average,3,57,49.3,Go,17
12,2,Optimist,2,73,14.2,Go,17
12,3,Optimist,4,73,44.7,Go,17
12,4,Average,2,68,14.2,Go,17
12,5,Pessimist,2,50,14.2,Stay,17
12,6,Optimist,2,57,14.2,Go,17
12,7,Average,4,50,44.7,Go,17
12,8,Average,2,72,14.2,Go,17
12,9,Average,4,67,44.7,Go,17
12,10,Pessimist,2,64,14.2,Stay,17
12,11,Average,3,75,49.3,Go,17
12,12,Optimist,2,72,14.2,Go,17
12,13,Pessimist,3,58,49.3,Go,17
12,14,Optimist,2,74,14.2,Go,17
12,15,Pessimist,2,52,14.2,Stay,17
12,16,Pessimist,2,61,14.2,Stay,17
12,17,Pessimist,4,58,44.7,Go,17
12,18,Optimist,4,64,44.7,Go,17
12,19,Average,2,62,14.2,Go,17
12,20,Optimist,4,59,44.7,Go,17
12,21,Average,4,61,44.7,Go,17
12,22,Average,2,72,14.2,Go,17
12,23,Optimist,2,71,14.2,Go,17
12,24,Optimist,3,52,49.3,Go,17
12,25,Optimist,2,62,14.2,Go,17
12,26,Pessimist,3,70,49.3,Go,17
12,27,Pessimist,2,61,14.2,Stay,17
12,28,Pessimist,2,71,14.2,Stay,17
12,29,Pessimist,4,71,44.7,Go,17
12,30,Average,2,69,14.2,Go,17
12,31,Average,2,67,14.2,Go,17
12,32,Average,2,55,14.2,Go,17
12,33,Pessimist,3,58,49.3,Go,17
12,34,Average,4,67,44.7,Go,17
12,35,Optimist,4,60,44.7,Go,17
12,36,Optimist,2,51,14.2,Go,17
12,37,Pessimist,3,58,49.3,Go,17
12,38,Optimist,2,68,14.2,Go,17
12,39,Average,3,56,49.3,Go,17
12,40,Average,3,62,49.3,Go,17
12,41,Average,3,54,49.3,Go,17
12,42,Pessimist,2,57,14.2,Stay,17
12,43,Average,4,67,44.7,Go,17
12,44,Pessimist,4,68,44.7,Go,17
12,45,Pessimist,4,62,44.7,Go,17
12,46,Pessimist,2,54,14.2,Stay,17
12,47,Average,3,52,49.3,Go,17
12,48,Optimist,2,54,14.2,Go,17
12,49,Average,2,75,14.2,Go,17
12,50,Average,3,69,49.3,Go,17
12,51,Optimist,3,62,49.3,Go,17
12,52,Average,3,66,49.3,Go,17
12,53,Pessimist,4,50,44.7,Go,17
12,54,Average,4,53,44.7,Go,17
12,55,Average,4,74,44.7,Go,17
12,56,Pessimist,4,60,44.7,Go,17
12,57,Optimist,3,63,49.3,Go,17
12,58,Optimist,3,50,49.3,Go,17
12,59,Average,4,58,44.7,Go,17
12,60,Average,2,66,14.2,Go,17
12,61,Optimist,4,59,44.7,Go,17
12,62,Average,4,69,44.7,Go,17
12,63,Optimist,2,61,14.2,Go,17
12,64,Optimist,4,74,44.7,Go,17
12,65,Average,2,69,14.2,Go,17
12,66,Pessimist,3,50,49.3,Go,17
12,67,Optimist,3,75,49.3,Go,17
12,68,Pessimist,2,51,14.2,Stay,17
12,69,Optimist,4,52,44.7,Go,17
12,70,Optimist,4,65,44.7,Go,17
12,71,Optimist,4,74,44.7,Go,17
12,72,Optimist,2,71,14.2,Go,17
12,73,Pessimist,4,55,44.7,Go,17
12,74,Pessimist,4,69,44.7,Go,17
12,75,Pessimist,2,67,14.2,Stay,17
12,76,Average,4,56,44.7,Go,17
12,77,Average,3,62,49.3,Go,17
12,78,Average,4,61,44.7,Go,17
12,79,Pessimist,4,64,44.7,Go,17
12,80,Optimist,2,57,14.2,Go,17
12,81,Optimist,3,50,49.3,Go,17
12,82,Average,4,57,44.7,Go,17
12,83,Average,2,50,14.2,Go,17
12,84,Optimist,4,70,44.7,Go,17
12,85,Optimist,2,52,14.2,Go,17
12,86,Optimist,3,52,49.3,Go,17
12,87,Average,2,58,14.2,Go,17
12,88,Average,3,56,49.3,Go,17
12,89,Average,2,73,14.2,Go,17
12,90,Average,4,65,44.7,Go,17
12,91,Optimist,3,75,49.3,Go,17
12,92,Pessimist,2,53,14.2,Stay,17
12,93,Optimist,4,63,44.7,Go,17
12,94,Pessimist,3,63,49.3,Go,17
12,95,Pessimist,4,51,44.7,Go,17
12,96,Average,4,70,44.7,Go,17
12,97,Optimist,2,62,14.2,Go,17
12,98,Average,3,75,49.3,Go,17
12,99,Optimist,2,56,14.2,Go,17
13,0,Average,2,50,21.799999999999997,Go,33
13,1,Average,3,57,18.2,Go,33
13,2,Optimist,2,73,21.799999999999997,Go,33
13,3,Optimist,4,73,44.2,Go,33
13,4,Average,2,68,21.799999999999997,Go,33
13,5,Pessimist,2,50,21.799999999999997,Stay,33
13,6,Optimist,2,57,21.799999999999997,Go,33
13,7,Average,4,50,44.2,Go,33
13,8,Average,2,72,21.799999999999997,Go,33
13,9,Average,4,67,44.2,Go,33
13,10,Pessimist,2,64,21.799999999999997,Stay,33
13,11,Average,3,75,18.2,Go,33
13,12,Optimist,2,72,21.799999999999997,Go,33
13,13,Pessimist,3,58,18.2,Stay,33
13,14,Optimist,2,74,21.799999999999997,Go,33
13,15,Pessimist,2,52,21.799999999999997,Stay,33
13,16,Pessimist,2,61,21.799999999999997,Stay,33
13,17,Pessimist,4,58,44.2,Go,33
13,18,Optimist,4,64,44.2,Go,33
13,19,Average,2,62,21.799999999999997,Go,33
13,20,Optimist,4,59,44.2,Go,33
13,21,Average,4,61,44.2,Go,33
13,22,Average,2,72,21.799999999999997,Go,33
13,23,Optimist,2,71,21.799999999999997,Go,33
13,24,Optimist,3,52,18.2,Go,33
13,25,Optimist,2,62,21.799999999999997,Go,33
13,26,Pessimist,3,70,18.2,Stay,33
13,27,Pessimist,2,61,21.799999999999997,Stay,33
13,28,Pessimist,2,71,21.799999999999997,Stay,33
13,29,Pessimist,4,71,44.2,Go,33
13,30,Average,2,69,21.799999999999997,Go,33
13,31,Average,2,67,21.799999999999997,Go,33
13,32,Average,2,55,21.799999999999997,Go,33
13,33,Pessimist,3,58,18.2,Stay,33
13,34,Average,4,67,44.2,Go,33
13,35,Optimist,4,60,44.2,Go,33
13,36,Optimist,2,51,21.799999999999997,Go,33
13,37,Pessimist,3,58,18.2,Stay,33
13,38,Optimist,2,68,21.799999999999997,Go,33
13,39,Average,3,56,18.2,Go,33
13,40,Average,3,62,18.2,Go,33
13,41,Average,3,54,18.2,Go,33
13,42,Pessimist,2,57,21.799999999999997,Stay,33
13,43,Average,4,67,44.2,Go,33
13,44,Pessimist,4,68,44.2,Go,33
13,45,Pessimist,4,62,44.2,Go,33
13,46,Pessimist,2,54,21.799999999999997,Stay,33
13,47,Average,3,52,18.2,Go,33
13,48,Optimist,2,54,21.799999999999997,Go,33
13,49,Average,2,75,21.799999999999997,Go,33
13,50,Average,3,69,18.2,Go,33
13,51,Optimist,3,62,18.2,Go,33
13,52,Average,3,66,18.2,Go,33
13,53,Pessimist,4,50,44.2,Go,33
13,54,Average,4,53,44.2,Go,33
13,55,Average,4,74,44.2,Go,33
13,56,Pessimist,4,60,44.2,Go,33
